"","ANONID","SUBJECT","CATALOG_NBR","GRD_PTS_PER_UNIT","GPAO","DIV","ANON_INSTR_ID","TERM"
"25347",202843,"BIOLOGY",225,2,3.185217391,"S",3604,78
"25348",202845,"BIOLOGY",225,2.7,3.333898305,"S",3604,111
"25349",202855,"BIOLOGY",225,0.7,2.445454545,"S",3604,127
"25350",202864,"BIOLOGY",225,1.3,2.5,"S",3604,88
"25351",202875,"BIOLOGY",225,4,3.911267606,"S",3604,127
"25352",202956,"BIOLOGY",225,3,3.708333333,"S",3604,134
"25353",202964,"BIOLOGY",225,3.7,3.881818182,"S",3604,123
"25354",202988,"BIOLOGY",225,4,3.783606557,"S",3604,134
"25355",202996,"BIOLOGY",225,3,3.492982456,"S",3604,122
"25356",203059,"BIOLOGY",225,3.7,3.789230769,"S",1685,106
"25357",203062,"BIOLOGY",225,2,2.901851852,"S",3604,115
"25358",203077,"BIOLOGY",225,2.3,3.683333333,"S",3604,123
"25359",203102,"BIOLOGY",225,2.7,3.234210526,"S",3492,126
"25360",203104,"BIOLOGY",225,3,3.395180723,"S",3604,99
"25361",203106,"BIOLOGY",225,2.3,2.994318182,"S",3604,73
"25362",203110,"BIOLOGY",225,2.3,2.45,"S",3604,69
"25363",203125,"BIOLOGY",225,4,3.871568627,"S",3604,131
"25364",203159,"BIOLOGY",225,4,3.914285714,"S",3604,73
"25365",203276,"BIOLOGY",225,2.3,3.012941176,"S",3604,115
"25366",203292,"BIOLOGY",225,3.3,3.668674699,"S",3604,118
"25367",203302,"BIOLOGY",225,1.7,2.66,"S",3604,83
"25368",203368,"BIOLOGY",225,3,3.426923077,"S",3604,122
"25369",203375,"BIOLOGY",225,3,3.383561644,"S",3604,69
"25370",203388,"BIOLOGY",225,3.7,3.535616438,"S",3604,119
"25371",203429,"BIOLOGY",225,2.7,3.336363636,"S",3604,103
"25372",203434,"BIOLOGY",225,3.3,3.536036036,"S",3604,122
"25373",203457,"BIOLOGY",225,3,3.137837838,"S",3604,122
"25374",203469,"BIOLOGY",225,4,3.518421053,"S",3604,114
"25375",203486,"BIOLOGY",225,4,3.217241379,"S",3604,107
"25376",203487,"BIOLOGY",225,3,3.442307692,"S",3604,123
"25377",203535,"BIOLOGY",225,2.7,3.515833333,"S",3604,131
"25378",203548,"BIOLOGY",225,4,3.6734375,"S",4287,98
"25379",203571,"BIOLOGY",225,3.3,3.7,"S",3604,122
"25380",203582,"BIOLOGY",225,4,4,"S",3492,126
"25381",203612,"BIOLOGY",225,4,4,"S",3604,73
"25382",203637,"BIOLOGY",225,3.7,3.221487603,"S",3604,131
"25383",203660,"BIOLOGY",225,4,3.812195122,"S",4287,98
"25384",203674,"BIOLOGY",225,4,3.983561644,"S",3604,134
"25385",203707,"BIOLOGY",225,2,3.415789474,"S",3604,69
"25386",203722,"BIOLOGY",225,2,3.796202532,"S",3604,103
"25387",203735,"BIOLOGY",225,3.3,3.575510204,"S",1685,106
"25388",203778,"BIOLOGY",225,2.7,3.139285714,"S",3604,110
"25389",203797,"BIOLOGY",225,3,3.727906977,"S",3604,107
"25390",203799,"BIOLOGY",225,2.7,3.423333333,"S",3604,99
"25391",203812,"BIOLOGY",225,1.3,2.361538462,"S",3604,119
"25392",203812,"BIOLOGY",225,2,2.295145631,"S",3492,126
"25393",203812,"BIOLOGY",225,1,2.416083916,"S",3604,123
"25394",203868,"BIOLOGY",225,1,2.74,"S",3604,130
"25395",203871,"BIOLOGY",225,4,3.627027027,"S",3604,118
"25396",203880,"BIOLOGY",225,2.7,3.648051948,"S",3604,107
"25397",203885,"BIOLOGY",225,4,3.46557377,"S",3604,74
"25398",203906,"BIOLOGY",225,3.3,4,"S",3604,135
"25399",203928,"BIOLOGY",225,4,3.810606061,"S",3604,88
"25400",203931,"BIOLOGY",225,1,2.918461538,"S",3604,74
"25401",203998,"BIOLOGY",225,3,3.708333333,"S",3604,131
"25402",204014,"BIOLOGY",225,4,3.740909091,"S",3604,99
"25403",204094,"BIOLOGY",225,1,2.548275862,"S",3604,74
"25404",204104,"BIOLOGY",225,3,3.302777778,"S",3604,110
"25405",204110,"BIOLOGY",225,3.3,3.716363636,"S",3604,103
"25406",204135,"BIOLOGY",225,2,2.966666667,"S",3604,93
"25407",204149,"BIOLOGY",225,3.7,3.871590909,"S",3604,103
"25408",204158,"BIOLOGY",225,3.3,3.621311475,"S",3604,127
"25409",204160,"BIOLOGY",225,2.7,3.389285714,"S",3604,94
"25410",204182,"BIOLOGY",225,2,2.954285714,"S",3604,118
"25411",204197,"BIOLOGY",225,3.3,3.525,"S",3604,88
"25412",204240,"BIOLOGY",225,2,2.426923077,"S",3604,130
"25413",204266,"BIOLOGY",225,1.7,3.279069767,"S",3604,102
"25414",204327,"BIOLOGY",225,3.7,3.495833333,"S",3604,111
"25415",204347,"BIOLOGY",225,4,3.975,"S",3604,107
"25416",204367,"BIOLOGY",225,2.7,3.232967033,"S",3604,119
"25417",204385,"BIOLOGY",225,1.3,2.759016393,"S",3604,114
"25418",204392,"BIOLOGY",225,3.7,3.789230769,"S",3492,126
"25419",204402,"BIOLOGY",225,3.3,2.679268293,"S",3604,134
"25420",204403,"BIOLOGY",225,2,3.294557823,"S",3604,130
"25421",204409,"BIOLOGY",225,3.3,3.392647059,"S",3604,74
"25422",204412,"BIOLOGY",225,1.7,2.504081633,"S",3604,103
"25423",204456,"BIOLOGY",225,2.7,3.140217391,"S",3604,102
"25424",204503,"BIOLOGY",225,2.3,3.612820513,"S",3492,126
"25425",204510,"BIOLOGY",225,3,3.717073171,"S",3604,68
"25426",204555,"BIOLOGY",225,4,3.849350649,"S",3604,73
"25427",204562,"BIOLOGY",225,3.7,3.34494382,"S",3604,123
"25428",204567,"BIOLOGY",225,2,3.085087719,"S",3604,103
"25429",204571,"BIOLOGY",225,3,3.239285714,"S",3604,131
"25430",204655,"BIOLOGY",225,3,3.367326733,"S",3604,111
"25431",204707,"BIOLOGY",225,2.3,3.018181818,"S",3604,131
"25432",204718,"BIOLOGY",225,4,3.91875,"S",3604,127
"25433",204754,"BIOLOGY",225,3.7,3.686046512,"S",3604,122
"25434",204763,"BIOLOGY",225,4,3.864814815,"S",3604,94
"25435",204775,"BIOLOGY",225,4,3.927848101,"S",3604,119
"25436",204782,"BIOLOGY",225,2.3,2.998095238,"S",3604,84
"25437",204790,"BIOLOGY",225,2.7,3.11682243,"S",3604,102
"25438",204799,"BIOLOGY",225,2,3.258510638,"S",4287,98
"25439",204804,"BIOLOGY",225,3.3,3.591954023,"S",3604,93
"25440",204828,"BIOLOGY",225,3.3,3.494915254,"S",3604,122
"25441",204891,"BIOLOGY",225,3.7,3.625925926,"S",3604,118
"25442",204958,"BIOLOGY",225,3,3.205063291,"S",3604,78
"25443",204992,"BIOLOGY",225,3.3,3.391803279,"S",3604,127
"25444",205018,"BIOLOGY",225,4,3.792134831,"S",3604,73
"25445",205021,"BIOLOGY",225,2.7,3.407954545,"S",1685,106
"25446",205049,"BIOLOGY",225,2.3,3.230701754,"S",3604,103
"25447",205083,"BIOLOGY",225,3,3.438636364,"S",3604,135
"25448",205086,"BIOLOGY",225,2.3,3.146511628,"S",3604,89
"25449",205092,"BIOLOGY",225,0,2.017391304,"S",3604,135
"25450",205104,"BIOLOGY",225,0,2.436170213,"S",3604,111
"25451",205125,"BIOLOGY",225,0,2.336434109,"S",3604,83
"25452",205228,"BIOLOGY",225,3.3,3.812195122,"S",3604,69
"25453",205250,"BIOLOGY",225,1.7,3.176923077,"S",3604,123
"25454",205288,"BIOLOGY",225,3.3,3.505797101,"S",3604,68
"25455",205322,"BIOLOGY",225,0,2.887878788,"S",3604,93
"25456",205337,"BIOLOGY",225,4,4,"S",4287,98
"25457",205385,"BIOLOGY",225,3.3,3.594736842,"S",3604,78
"25458",205449,"BIOLOGY",225,2.7,3.530708661,"S",3604,110
"25459",205454,"BIOLOGY",225,3.7,3.494117647,"S",3604,110
"25460",205471,"BIOLOGY",225,3.7,3.726315789,"S",3604,93
"25461",205492,"BIOLOGY",225,3.7,3.781521739,"S",3604,74
"25462",205555,"BIOLOGY",225,3,3.018181818,"S",3604,134
"25463",205608,"BIOLOGY",225,3.3,3.536842105,"S",3604,110
"25464",205657,"BIOLOGY",225,1,1.67029703,"S",3604,110
"25465",205683,"BIOLOGY",225,3,3.366666667,"S",3604,94
"25466",205739,"BIOLOGY",225,4,3.955319149,"S",3604,103
"25467",205770,"BIOLOGY",225,4,3.736065574,"S",1685,106
"25468",205773,"BIOLOGY",225,2.7,3.505882353,"S",3604,135
"25469",205788,"BIOLOGY",225,0,3.035555556,"S",3604,79
"25470",205793,"BIOLOGY",225,4,3.892173913,"S",3604,131
"25471",205800,"BIOLOGY",225,2.7,3.375581395,"S",3604,130
"25472",205838,"BIOLOGY",225,2.3,1.764615385,"S",3604,122
"25473",205839,"BIOLOGY",225,0,3.236585366,"S",3604,134
"25474",205846,"BIOLOGY",225,3.3,3.897058824,"S",3604,114
"25475",205918,"BIOLOGY",225,3.7,3.973684211,"S",3492,126
"25476",205939,"BIOLOGY",225,1.7,3.325641026,"S",3604,131
"25477",205950,"BIOLOGY",225,3.3,3.76779661,"S",3604,68
"25478",205960,"BIOLOGY",225,3.7,3.899280576,"S",3604,119
"25479",205993,"BIOLOGY",225,1,2.649681529,"S",3604,103
"25480",205997,"BIOLOGY",225,3.3,3.527083333,"S",3604,123
"25481",206033,"BIOLOGY",225,3.3,3.782954545,"S",3604,134
"25482",206053,"BIOLOGY",225,3,3.585185185,"S",3604,83
"25483",206104,"BIOLOGY",225,1.7,3.233846154,"S",3604,123
"25484",206125,"BIOLOGY",225,1.7,2.985542169,"S",3604,127
"25485",206154,"BIOLOGY",225,2.7,3.072093023,"S",3604,89
"25486",206195,"BIOLOGY",225,1.7,2.933774834,"S",3604,123
"25487",206212,"BIOLOGY",225,2.3,3.256521739,"S",3604,93
"25488",206402,"BIOLOGY",225,3.3,3.758823529,"S",4287,98
"25489",206430,"BIOLOGY",225,2.7,3.313333333,"S",3604,84
"25490",206462,"BIOLOGY",225,1.7,2.473275862,"S",3604,103
"25491",206462,"BIOLOGY",225,1,2.842465753,"S",4287,98
"25492",206484,"BIOLOGY",225,4,3.595890411,"S",3604,114
"25493",206495,"BIOLOGY",225,3.7,3.41221374,"S",3604,119
"25494",206504,"BIOLOGY",225,4,3.727906977,"S",3604,89
"25495",206533,"BIOLOGY",225,4,3.923404255,"S",3604,114
"25496",206540,"BIOLOGY",225,3.7,3.137209302,"S",3604,102
"25497",206553,"BIOLOGY",225,2.7,3.159541985,"S",3604,89
"25498",206577,"BIOLOGY",225,2,2.63253012,"S",3604,119
"25499",206594,"BIOLOGY",225,3,3.519642857,"S",3604,130
"25500",206626,"BIOLOGY",225,3.3,3.468965517,"S",3604,135
"25501",206642,"BIOLOGY",225,3,3.460294118,"S",3604,83
"25502",206694,"BIOLOGY",225,3.7,3.491089109,"S",3604,74
"25503",206781,"BIOLOGY",225,2.7,3.476470588,"S",3604,130
"25504",206784,"BIOLOGY",225,3.3,3.308247423,"S",1685,106
"25505",206826,"BIOLOGY",225,1.7,3.282352941,"S",3492,126
"25506",206832,"BIOLOGY",225,2,2.950724638,"S",3604,130
"25507",206881,"BIOLOGY",225,4,3.720967742,"S",3604,118
"25508",206942,"BIOLOGY",225,3,3.225742574,"S",3604,68
"25509",206944,"BIOLOGY",225,0,3.144680851,"S",3604,123
"25510",206948,"BIOLOGY",225,4,3.959090909,"S",3604,74
"25511",207090,"BIOLOGY",225,3,3.405882353,"S",4287,98
"25512",207143,"BIOLOGY",225,4,3.533928571,"S",3604,122
"25513",207161,"BIOLOGY",225,3.7,3.606779661,"S",3492,126
"25514",207196,"BIOLOGY",225,2.7,3.348214286,"S",3604,114
"25515",207196,"BIOLOGY",225,2,3.28442623,"S",3604,111
"25516",207221,"BIOLOGY",225,3.7,3.878448276,"S",1685,106
"25517",207233,"BIOLOGY",225,3,2.557352941,"S",3604,89
"25518",207236,"BIOLOGY",225,1.7,3.1,"S",4287,98
"25519",207236,"BIOLOGY",225,1.7,3.283838384,"S",3604,94
"25520",207248,"BIOLOGY",225,4,3.753658537,"S",3604,68
"25521",207256,"BIOLOGY",225,1,3.161,"S",3604,103
"25522",207262,"BIOLOGY",225,3.3,3.508235294,"S",3604,93
"25523",207265,"BIOLOGY",225,4,3.859259259,"S",3604,94
"25524",207266,"BIOLOGY",225,4,3.573333333,"S",3604,130
"25525",207275,"BIOLOGY",225,3.3,3.4640625,"S",3604,123
"25526",207290,"BIOLOGY",225,3.7,3.121052632,"S",3604,93
"25527",207343,"BIOLOGY",225,2.3,2.813414634,"S",3604,74
"25528",207344,"BIOLOGY",225,3.7,3.552272727,"S",3604,78
"25529",207384,"BIOLOGY",225,4,3.772826087,"S",3604,102
"25530",207385,"BIOLOGY",225,3,3.606896552,"S",3604,127
"25531",207407,"BIOLOGY",225,3.3,3.71744186,"S",3604,89
"25532",207414,"BIOLOGY",225,2,3.390697674,"S",3604,115
"25533",207441,"BIOLOGY",225,3.7,3.497752809,"S",3604,127
"25534",207442,"BIOLOGY",225,3.7,3.672093023,"S",3604,89
"25535",207465,"BIOLOGY",225,2.7,3.607272727,"S",3604,127
"25536",207476,"BIOLOGY",225,0,2.722666667,"S",3604,135
"25537",207481,"BIOLOGY",225,3,3.443157895,"S",3604,73
"25538",207563,"BIOLOGY",225,4,3.942647059,"S",3604,89
"25539",207589,"BIOLOGY",225,4,3.745454545,"S",3604,110
"25540",207604,"BIOLOGY",225,4,3.629896907,"S",3604,103
"25541",207625,"BIOLOGY",225,1.3,2.70326087,"S",3604,118
"25542",207627,"BIOLOGY",225,2,3.101886792,"S",3604,127
"25543",207630,"BIOLOGY",225,3,2.990410959,"S",3604,73
"25544",207634,"BIOLOGY",225,2,3.32,"S",3604,122
"25545",207674,"BIOLOGY",225,2.3,2.875,"S",3604,118
"25546",207687,"BIOLOGY",225,1.7,3.484782609,"S",3604,84
"25547",207697,"BIOLOGY",225,2.7,2.856730769,"S",3604,83
"25548",207700,"BIOLOGY",225,3.3,3.448275862,"S",3604,110
"25549",207803,"BIOLOGY",225,3.7,3.561643836,"S",3492,126
"25550",207876,"BIOLOGY",225,1.7,2.591176471,"S",3604,130
"25551",207879,"BIOLOGY",225,0,3.474545455,"S",3604,99
"25552",207919,"BIOLOGY",225,3,3.841269841,"S",3604,118
"25553",207923,"BIOLOGY",225,2,3.345,"S",3604,103
"25554",207944,"BIOLOGY",225,2.7,3.522352941,"S",3604,69
"25555",207946,"BIOLOGY",225,3,3.307207207,"S",3604,73
"25556",207958,"BIOLOGY",225,3,3.240298507,"S",3604,111
"25557",207961,"BIOLOGY",225,2.7,3.629850746,"S",3604,88
"25558",207988,"BIOLOGY",225,2.7,3.295652174,"S",3604,93
"25559",207993,"BIOLOGY",225,1,2.584552846,"S",3604,74
"25560",207998,"BIOLOGY",225,3,2.99047619,"S",3604,107
"25561",208015,"BIOLOGY",225,4,3.892424242,"S",3604,84
"25562",208062,"BIOLOGY",225,2.3,3.102439024,"S",3604,122
"25563",208075,"BIOLOGY",225,3.7,3.826153846,"S",3604,127
"25564",208173,"BIOLOGY",225,4,3.360162602,"S",3604,130
"25565",208189,"BIOLOGY",225,2.7,3.395604396,"S",3604,122
"25566",208237,"BIOLOGY",225,3.3,3.692783505,"S",3604,135
"25567",208238,"BIOLOGY",225,3.7,3.822222222,"S",3604,74
"25568",208248,"BIOLOGY",225,3.3,3.545882353,"S",3604,130
"25569",208296,"BIOLOGY",225,3,3.603448276,"S",3604,88
"25570",208327,"BIOLOGY",225,2.3,2.622857143,"S",3604,74
"25571",208350,"BIOLOGY",225,1.3,3.198245614,"S",3604,131
"25572",208365,"BIOLOGY",225,3,3.441441441,"S",3604,131
"25573",208399,"BIOLOGY",225,3,3.073770492,"S",3604,122
"25574",208459,"BIOLOGY",225,4,3.976404494,"S",3604,88
"25575",208497,"BIOLOGY",225,1,3.059493671,"S",3604,127
"25576",208508,"BIOLOGY",225,4,3.816216216,"S",3604,78
"25577",208511,"BIOLOGY",225,4,3.773809524,"S",3604,127
"25578",208520,"BIOLOGY",225,3.3,3.447777778,"S",3604,111
"25579",208529,"BIOLOGY",225,1.7,3.249275362,"S",3604,111
"25580",208595,"BIOLOGY",225,2.7,3.449693252,"S",3604,74
"25581",208625,"BIOLOGY",225,2.3,3.774117647,"S",3604,123
"25582",208636,"BIOLOGY",225,0,3.581944444,"S",3604,110
"25583",208725,"BIOLOGY",225,0,2.338636364,"S",3604,118
"25584",208791,"BIOLOGY",225,3.3,3.592553191,"S",3604,111
"25585",208807,"BIOLOGY",225,4,3.927777778,"S",3604,68
"25586",208809,"BIOLOGY",225,3,3.705952381,"S",3604,122
"25587",208888,"BIOLOGY",225,3.7,3.676470588,"S",3604,119
"25588",208906,"BIOLOGY",225,3.7,3.632967033,"S",3604,110
"25589",208907,"BIOLOGY",225,4,3.697402597,"S",3604,102
"25590",208914,"BIOLOGY",225,2.7,3.53968254,"S",3604,114
"25591",208946,"BIOLOGY",225,4,3.796923077,"S",3604,135
"25592",209007,"BIOLOGY",225,1.7,2.711764706,"S",3604,79
"25593",209018,"BIOLOGY",225,2,2.987951807,"S",3604,130
"25594",209085,"BIOLOGY",225,3,3.605454545,"S",3604,110
"25595",209086,"BIOLOGY",225,3.3,3.526373626,"S",3604,114
"25596",209095,"BIOLOGY",225,2,2.852272727,"S",3604,115
"25597",209159,"BIOLOGY",225,4,3.943478261,"S",3604,107
"25598",209169,"BIOLOGY",225,2,2.802666667,"S",3604,93
"25599",209251,"BIOLOGY",225,3,3.643137255,"S",3604,89
"25600",209252,"BIOLOGY",225,0,2.957647059,"S",3604,102
"25601",209276,"BIOLOGY",225,3.3,3.359322034,"S",3604,79
"25602",209317,"BIOLOGY",225,1.7,3.116176471,"S",3604,127
"25603",209346,"BIOLOGY",225,3,3.65875,"S",3604,69
"25604",209356,"BIOLOGY",225,2.7,3.302173913,"S",3604,122
"25605",209390,"BIOLOGY",225,3.7,3.525925926,"S",3604,127
"25606",209401,"BIOLOGY",225,1.3,3.198019802,"S",3604,88
"25607",209477,"BIOLOGY",225,1,2.688888889,"S",3604,122
"25608",209483,"BIOLOGY",225,3,3.52,"S",3604,134
"25609",209524,"BIOLOGY",225,3,3.266071429,"S",3604,130
"25610",209565,"BIOLOGY",225,2,3.095652174,"S",3604,123
"25611",209585,"BIOLOGY",225,3.7,3.415,"S",3604,127
"25612",209603,"BIOLOGY",225,0,2.206779661,"S",3604,131
"25613",209634,"BIOLOGY",225,3.3,3.732142857,"S",3604,119
"25614",209638,"BIOLOGY",225,1.3,3.396296296,"S",3604,103
"25615",209681,"BIOLOGY",225,2.7,3.681818182,"S",1685,106
"25616",209758,"BIOLOGY",225,0,2.02293578,"S",3604,89
"25617",209774,"BIOLOGY",225,2.7,3.7375,"S",3604,123
"25618",209795,"BIOLOGY",225,3.3,3.422222222,"S",1685,106
"25619",209845,"BIOLOGY",225,3,3.559259259,"S",3604,114
"25620",209869,"BIOLOGY",225,3,3.333783784,"S",3604,73
"25621",209918,"BIOLOGY",225,1.7,3.202380952,"S",1685,106
"25622",209929,"BIOLOGY",225,2,2.6875,"S",3604,84
"25623",209966,"BIOLOGY",225,3.3,3.902083333,"S",3604,122
"25624",210041,"BIOLOGY",225,2.7,3.572916667,"S",3604,123
"25625",210045,"BIOLOGY",225,4,3.984810127,"S",3604,122
"25626",210070,"BIOLOGY",225,3,3.694936709,"S",3604,123
"25627",210120,"BIOLOGY",225,4,3.933333333,"S",1685,106
"25628",210136,"BIOLOGY",225,2,2.895918367,"S",3604,110
"25629",210195,"BIOLOGY",225,3,3.374444444,"S",3604,83
"25630",210198,"BIOLOGY",225,4,3.809821429,"S",3604,115
"25631",210225,"BIOLOGY",225,3,3.437391304,"S",3604,84
"25632",210246,"BIOLOGY",225,4,3.601515152,"S",3604,107
"25633",210316,"BIOLOGY",225,2.3,3.171111111,"S",3604,111
"25634",210336,"BIOLOGY",225,1.7,2.645588235,"S",3604,107
"25635",210395,"BIOLOGY",225,2,3.339473684,"S",3604,74
"25636",210416,"BIOLOGY",225,3.3,3.65,"S",3604,74
"25637",210452,"BIOLOGY",225,2,2.991111111,"S",3604,69
"25638",210466,"BIOLOGY",225,4,3.976470588,"S",3604,88
"25639",210488,"BIOLOGY",225,1.7,2.548275862,"S",3604,89
"25640",210510,"BIOLOGY",225,4,3.976923077,"S",3604,73
"25641",210512,"BIOLOGY",225,3.3,3.786764706,"S",3604,102
"25642",210516,"BIOLOGY",225,4,3.785714286,"S",3604,127
"25643",210527,"BIOLOGY",225,3,3.240322581,"S",3492,126
"25644",210558,"BIOLOGY",225,2.3,3.472164948,"S",3604,134
"25645",210566,"BIOLOGY",225,3.3,3.780645161,"S",3604,114
"25646",210585,"BIOLOGY",225,1.7,2.669230769,"S",3604,127
"25647",210600,"BIOLOGY",225,2.7,3.158333333,"S",3604,123
"25648",210623,"BIOLOGY",225,3,3.169863014,"S",3604,130
"25649",210653,"BIOLOGY",225,2.3,3.567088608,"S",3604,103
"25650",210672,"BIOLOGY",225,3.3,3.380952381,"S",3604,131
"25651",210715,"BIOLOGY",225,3.3,3.844444444,"S",3604,79
"25652",210721,"BIOLOGY",225,2.7,3.58625,"S",3604,135
"25653",210733,"BIOLOGY",225,3,3.211627907,"S",3604,79
"25654",210740,"BIOLOGY",225,4,3.6125,"S",3492,126
"25655",210744,"BIOLOGY",225,2.3,3.463366337,"S",3604,127
"25656",210761,"BIOLOGY",225,3,3.464285714,"S",3604,83
"25657",210795,"BIOLOGY",225,2.7,3.269230769,"S",3604,84
"25658",210832,"BIOLOGY",225,3.7,3.798275862,"S",3604,93
"25659",210892,"BIOLOGY",225,3,3.744,"S",3604,73
"25660",210912,"BIOLOGY",225,0,3.383333333,"S",3604,110
"25661",210941,"BIOLOGY",225,0,3.115384615,"S",3604,134
"25662",210979,"BIOLOGY",225,4,3.668367347,"S",3604,135
"25663",210985,"BIOLOGY",225,3,3.190151515,"S",3604,111
"25664",211001,"BIOLOGY",225,1.7,2.965137615,"S",3604,135
"25665",211065,"BIOLOGY",225,2.7,3.369411765,"S",4287,98
"25666",211155,"BIOLOGY",225,3,3.721333333,"S",3604,94
"25667",211180,"BIOLOGY",225,2.7,3.545,"S",3604,99
"25668",211208,"BIOLOGY",225,1.7,2.223170732,"S",3604,88
"25669",211217,"BIOLOGY",225,0,2.264335664,"S",3604,73
"25670",211306,"BIOLOGY",225,3.3,3.7,"S",3604,118
"25671",211316,"BIOLOGY",225,2,2.679120879,"S",1685,106
"25672",211340,"BIOLOGY",225,3.7,3.747368421,"S",3604,89
"25673",211421,"BIOLOGY",225,4,3.401538462,"S",3604,79
"25674",211423,"BIOLOGY",225,4,3.89375,"S",3492,126
"25675",211431,"BIOLOGY",225,3.7,3.1475,"S",3604,110
"25676",211441,"BIOLOGY",225,3,3.601428571,"S",3604,94
"25677",211444,"BIOLOGY",225,1.7,2.703658537,"S",3604,135
"25678",211444,"BIOLOGY",225,1,2.777647059,"S",3604,134
"25679",211467,"BIOLOGY",225,1.7,2.6046875,"S",3604,110
"25680",211468,"BIOLOGY",225,2.3,3.497647059,"S",3604,79
"25681",211471,"BIOLOGY",225,1.7,3.08,"S",3604,131
"25682",211474,"BIOLOGY",225,4,3.775,"S",3604,127
"25683",211478,"BIOLOGY",225,3.7,3.871962617,"S",4287,98
"25684",211528,"BIOLOGY",225,3.3,3.516346154,"S",3604,102
"25685",211531,"BIOLOGY",225,4,3.841666667,"S",3604,115
"25686",211609,"BIOLOGY",225,2,2.989189189,"S",3604,131
"25687",211611,"BIOLOGY",225,2.7,3.421666667,"S",3604,89
"25688",211612,"BIOLOGY",225,2.3,3.501149425,"S",3604,73
"25689",211633,"BIOLOGY",225,3.3,3.81971831,"S",3604,102
"25690",211641,"BIOLOGY",225,2.7,3.465060241,"S",3604,74
"25691",211655,"BIOLOGY",225,1.7,2.89137931,"S",3604,107
"25692",211658,"BIOLOGY",225,2.3,3.029333333,"S",3604,130
"25693",211689,"BIOLOGY",225,1.7,3.098305085,"S",3604,99
"25694",211697,"BIOLOGY",225,3,3.797101449,"S",3604,131
"25695",211701,"BIOLOGY",225,4,3.62,"S",3604,130
"25696",211748,"BIOLOGY",225,2.7,3.306862745,"S",3604,135
"25697",211753,"BIOLOGY",225,3.7,3.836734694,"S",3604,110
"25698",211768,"BIOLOGY",225,0,2.998734177,"S",3604,123
"25699",211786,"BIOLOGY",225,3,3.078761062,"S",3604,111
"25700",211803,"BIOLOGY",225,2,2.63,"S",3604,111
"25701",211812,"BIOLOGY",225,4,3.896969697,"S",3604,107
"25702",211824,"BIOLOGY",225,3.3,2.788135593,"S",3604,69
"25703",211849,"BIOLOGY",225,3,3.594252874,"S",3604,84
"25704",211859,"BIOLOGY",225,4,3.574725275,"S",3604,110
"25705",211865,"BIOLOGY",225,2.7,3.389361702,"S",3604,99
"25706",211881,"BIOLOGY",225,3,3.538297872,"S",3604,94
"25707",211927,"BIOLOGY",225,2.3,2.594117647,"S",3604,89
"25708",211969,"BIOLOGY",225,0,2.178571429,"S",3604,103
"25709",212001,"BIOLOGY",225,3.7,3.349253731,"S",3604,107
"25710",212003,"BIOLOGY",225,3.7,3.591139241,"S",3492,126
"25711",212037,"BIOLOGY",225,2,2.552702703,"S",3604,79
"25712",212040,"BIOLOGY",225,3.3,3.802739726,"S",4287,98
"25713",212049,"BIOLOGY",225,2.7,3.294573643,"S",3604,115
"25714",212176,"BIOLOGY",225,1.7,2.718461538,"S",3604,93
"25715",212189,"BIOLOGY",225,1.7,2.650746269,"S",3604,99
"25716",212189,"BIOLOGY",225,1,2.591489362,"S",3604,114
"25717",212229,"BIOLOGY",225,4,3.92826087,"S",3604,122
"25718",212243,"BIOLOGY",225,4,3.885454545,"S",3604,123
"25719",212257,"BIOLOGY",225,3.3,3.496774194,"S",3604,118
"25720",212265,"BIOLOGY",225,2.7,3.462195122,"S",3604,103
"25721",212312,"BIOLOGY",225,3,3.240277778,"S",3604,93
"25722",212374,"BIOLOGY",225,4,3.8475,"S",3604,115
"25723",212384,"BIOLOGY",225,4,3.860655738,"S",1685,106
"25724",212390,"BIOLOGY",225,2.3,3.164935065,"S",3604,130
"25725",212481,"BIOLOGY",225,3.7,3.797101449,"S",3604,88
"25726",212501,"BIOLOGY",225,2.7,3.47,"S",3604,130
"25727",212503,"BIOLOGY",225,3,3.425,"S",3604,83
"25728",212504,"BIOLOGY",225,3,3.397183099,"S",1685,106
"25729",212554,"BIOLOGY",225,1.3,3.015789474,"S",3604,99
"25730",212555,"BIOLOGY",225,1.7,2.986153846,"S",3604,68
"25731",212557,"BIOLOGY",225,2,3.075,"S",3604,84
"25732",212560,"BIOLOGY",225,3,3.557142857,"S",3604,83
"25733",212578,"BIOLOGY",225,2,3.062608696,"S",3604,123
"25734",212582,"BIOLOGY",225,0,2.529464286,"S",3604,127
"25735",212602,"BIOLOGY",225,2,3.375,"S",3604,111
"25736",212610,"BIOLOGY",225,2.7,2.846086957,"S",3604,84
"25737",212626,"BIOLOGY",225,2.7,3.310714286,"S",3604,83
"25738",212650,"BIOLOGY",225,3,3.441891892,"S",3604,94
"25739",212684,"BIOLOGY",225,2.3,3.145614035,"S",3604,134
"25740",212766,"BIOLOGY",225,1,2.910679612,"S",3492,126
"25741",212792,"BIOLOGY",225,2.7,3.407692308,"S",3604,89
"25742",212837,"BIOLOGY",225,3,3.229032258,"S",3604,115
"25743",212837,"BIOLOGY",225,2,3.226582278,"S",3604,107
"25744",212853,"BIOLOGY",225,0,2.298113208,"S",3604,134
"25745",212856,"BIOLOGY",225,2.7,3.2275,"S",3604,73
"25746",212860,"BIOLOGY",225,2.7,3.343589744,"S",3604,135
